anomaly_id,date,kpi,tier,severity,direction,deviation_pct,z_score,suspected_driver_kpi,driver_direction,root_cause_confidence,confidence_tier,is_externally_driven,external_driver_type,actionability_score,actionability_label,escalation_suppressed,rca_narrative,revenue_at_risk,margin_impact,customer_impact,monthly_shortfall,impact_pct_of_plan,impact_narrative,priority_score,priority_band,priority_rank,layer4_priority_flag,immediate_action,short_term_fix,recommended_owner,effort_level,llm_enhanced,urgency_label,delivery_channel,delivery_status,sent_at,message_id,recipient,alert_subject
ANO-20240711-CLK,2024-07-11,total_clicks,3,LOW,UP,32.47,0.8134,total_clicks,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] total_clicks moved UP +32.5% on 2024-07-11. Root: total_clicks (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-33296.73,-16541.22,417,-142700.29,-40.6018,"Ad clicks surged +32.5% above forecast. Weekly revenue uplift: +$33,297 (+$142,700 monthly, 40.6% above plan). Approximately 417 customers contributed to the uplift.",0.621813,MEDIUM,116,SUPPRESSED,Verify click quality metrics; check for invalid click activity or bot traffic in platform reports,"Identify campaigns driving the uplift; optimise bids toward clicks that convert, not just volume",Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-07-11 09:00:00,MSG-SUP-0093,audit-log@company.com,"[SUPPRESSED] Total Clicks UP +32.5% — Positive change, no alert needed | 2024-07-11"
ANO-20240723-CLK,2024-07-23,total_clicks,3,LOW,DOWN,-69.3,-1.0362,total_clicks,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] total_clicks moved DOWN -69.3% on 2024-07-23. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,64483.17,32034.08,809,276356.43,78.6303,"Ad clicks is tracking $64,483 below forecast for the week. At current trajectory, this represents a $276,356 monthly shortfall — 78.6% below plan. Approximately 809 customers experienced degraded ad clicks.",0.640018,MEDIUM,104,MONITOR,"Check campaign budgets, ad serving status, and billing health across all paid platforms",Review Quality Scores and ad relevance; refresh creatives and expand keyword or audience targeting,Performance Marketing,M,False,Weekly,Digest,SCHEDULED,2024-07-29 09:00:00,MSG-MON-0001,analytics-team-dl@company.com,[MONITOR] Total Clicks DOWN -69.3% — Priority #104 | 2024-07-23
ANO-20241105-CLK,2024-11-05,total_clicks,3,LOW,DOWN,-36.29,-0.6737,total_clicks,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] total_clicks moved DOWN -36.3% on 2024-11-05. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,25196.36,12517.1,316,107984.41,30.7243,"Ad clicks is tracking $25,196 below forecast for the week. At current trajectory, this represents a $107,984 monthly shortfall — 30.7% below plan. Approximately 316 customers experienced degraded ad clicks.",0.614135,MEDIUM,121,MONITOR,"Check campaign budgets, ad serving status, and billing health across all paid platforms",Review Quality Scores and ad relevance; refresh creatives and expand keyword or audience targeting,Performance Marketing,M,False,Weekly,Digest,SCHEDULED,2024-11-11 09:00:00,MSG-MON-0009,analytics-team-dl@company.com,[MONITOR] Total Clicks DOWN -36.3% — Priority #121 | 2024-11-05
ANO-20241129-CLK,2024-11-29,total_clicks,3,LOW,UP,47.88,0.7283,total_clicks,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] total_clicks moved UP +47.9% on 2024-11-29. Root: total_clicks (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-49685.12,-24682.67,623,-212936.21,-60.5857,"Ad clicks surged +47.9% above forecast. Weekly revenue uplift: +$49,685 (+$212,936 monthly, 60.6% above plan). Approximately 623 customers contributed to the uplift.",0.632837,MEDIUM,111,SUPPRESSED,Verify click quality metrics; check for invalid click activity or bot traffic in platform reports,"Identify campaigns driving the uplift; optimise bids toward clicks that convert, not just volume",Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-11-29 09:00:00,MSG-SUP-0091,audit-log@company.com,"[SUPPRESSED] Total Clicks UP +47.9% — Positive change, no alert needed | 2024-11-29"
ANO-20241202-CLK,2024-12-02,total_clicks,3,LOW,UP,45.87,0.837,total_clicks,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] total_clicks moved UP +45.9% on 2024-12-02. Root: total_clicks (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-51079.98,-25375.62,640,-218914.21,-62.2865,"Ad clicks surged +45.9% above forecast. Weekly revenue uplift: +$51,080 (+$218,914 monthly, 62.3% above plan). Approximately 640 customers contributed to the uplift.",0.6336,MEDIUM,109,SUPPRESSED,Verify click quality metrics; check for invalid click activity or bot traffic in platform reports,"Identify campaigns driving the uplift; optimise bids toward clicks that convert, not just volume",Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-12-02 09:00:00,MSG-SUP-0089,audit-log@company.com,"[SUPPRESSED] Total Clicks UP +45.9% — Positive change, no alert needed | 2024-12-02"
ANO-20241214-CLK,2024-12-14,total_clicks,3,LOW,UP,58.37,1.9888,total_clicks,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] total_clicks moved UP +58.4% on 2024-12-14. Root: total_clicks (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-51520.34,-25594.38,646,-220801.44,-62.8235,"Ad clicks surged +58.4% above forecast. Weekly revenue uplift: +$51,520 (+$220,801 monthly, 62.8% above plan). Approximately 646 customers contributed to the uplift.",0.633836,MEDIUM,107,SUPPRESSED,Verify click quality metrics; check for invalid click activity or bot traffic in platform reports,"Identify campaigns driving the uplift; optimise bids toward clicks that convert, not just volume",Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-12-14 09:00:00,MSG-SUP-0088,audit-log@company.com,"[SUPPRESSED] Total Clicks UP +58.4% — Positive change, no alert needed | 2024-12-14"
ANO-20250126-CLK,2025-01-26,total_clicks,3,LOW,DOWN,-39.55,-0.8499,total_clicks,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] total_clicks moved DOWN -39.5% on 2025-01-26. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,29737.45,14773.03,373,127446.2,36.2616,"Ad clicks is tracking $29,737 below forecast for the week. At current trajectory, this represents a $127,446 monthly shortfall — 36.3% below plan. Approximately 373 customers experienced degraded ad clicks.",0.618699,MEDIUM,118,MONITOR,"Check campaign budgets, ad serving status, and billing health across all paid platforms",Review Quality Scores and ad relevance; refresh creatives and expand keyword or audience targeting,Performance Marketing,M,False,Weekly,Digest,SCHEDULED,2025-01-27 09:00:00,MSG-MON-0008,analytics-team-dl@company.com,[MONITOR] Total Clicks DOWN -39.5% — Priority #118 | 2025-01-26
ANO-20250127-CLK,2025-01-27,total_clicks,3,LOW,UP,89.1,1.6941,total_clicks,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] total_clicks moved UP +89.1% on 2025-01-27. Root: total_clicks (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-83516.58,-41489.53,1047,-357928.21,-101.8395,"Ad clicks surged +89.1% above forecast. Weekly revenue uplift: +$83,517 (+$357,928 monthly, 101.8% above plan). Approximately 1,047 customers contributed to the uplift.",0.647141,MEDIUM,103,SUPPRESSED,Verify click quality metrics; check for invalid click activity or bot traffic in platform reports,"Identify campaigns driving the uplift; optimise bids toward clicks that convert, not just volume",Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-01-27 09:00:00,MSG-SUP-0086,audit-log@company.com,"[SUPPRESSED] Total Clicks UP +89.1% — Positive change, no alert needed | 2025-01-27"
ANO-20250128-CLK,2025-01-28,total_clicks,3,LOW,DOWN,-39.53,-0.6677,total_clicks,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] total_clicks moved DOWN -39.5% on 2025-01-28. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,32445.77,16118.47,407,139053.3,39.5641,"Ad clicks is tracking $32,446 below forecast for the week. At current trajectory, this represents a $139,053 monthly shortfall — 39.6% below plan. Approximately 407 customers experienced degraded ad clicks.",0.6211,MEDIUM,117,MONITOR,"Check campaign budgets, ad serving status, and billing health across all paid platforms",Review Quality Scores and ad relevance; refresh creatives and expand keyword or audience targeting,Performance Marketing,M,False,Weekly,Digest,SCHEDULED,2025-02-03 09:00:00,MSG-MON-0007,analytics-team-dl@company.com,[MONITOR] Total Clicks DOWN -39.5% — Priority #117 | 2025-01-28
ANO-20250130-CLK,2025-01-30,total_clicks,3,LOW,DOWN,-11.76,-0.1887,total_clicks,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] total_clicks moved DOWN -11.8% on 2025-01-30. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,8989.58,4465.86,113,38526.77,10.9618,"Ad clicks is tracking $8,990 below forecast for the week. At current trajectory, this represents a $38,527 monthly shortfall — 11.0% below plan. Approximately 113 customers experienced degraded ad clicks.",0.585748,MEDIUM,137,MONITOR,"Check campaign budgets, ad serving status, and billing health across all paid platforms",Review Quality Scores and ad relevance; refresh creatives and expand keyword or audience targeting,Performance Marketing,M,False,Weekly,Digest,SCHEDULED,2025-02-03 09:00:00,MSG-MON-0016,analytics-team-dl@company.com,[MONITOR] Total Clicks DOWN -11.8% — Priority #137 | 2025-01-30
ANO-20250131-CLK,2025-01-31,total_clicks,3,LOW,UP,62.63,1.1218,total_clicks,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] total_clicks moved UP +62.6% on 2025-01-31. Root: total_clicks (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-57775.87,-28702.01,724,-247610.88,-70.4515,"Ad clicks surged +62.6% above forecast. Weekly revenue uplift: +$57,776 (+$247,611 monthly, 70.5% above plan). Approximately 724 customers contributed to the uplift.",0.636992,MEDIUM,106,SUPPRESSED,Verify click quality metrics; check for invalid click activity or bot traffic in platform reports,"Identify campaigns driving the uplift; optimise bids toward clicks that convert, not just volume",Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-01-31 09:00:00,MSG-SUP-0087,audit-log@company.com,"[SUPPRESSED] Total Clicks UP +62.6% — Positive change, no alert needed | 2025-01-31"
ANO-20250201-CLK,2025-02-01,total_clicks,3,LOW,UP,14.73,0.2891,total_clicks,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] total_clicks moved UP +14.7% on 2025-02-01. Root: total_clicks (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-14609.07,-7257.52,183,-62610.31,-17.8142,"Ad clicks surged +14.7% above forecast. Weekly revenue uplift: +$14,609 (+$62,610 monthly, 17.8% above plan). Approximately 183 customers contributed to the uplift.",0.599123,MEDIUM,126,SUPPRESSED,Verify click quality metrics; check for invalid click activity or bot traffic in platform reports,"Identify campaigns driving the uplift; optimise bids toward clicks that convert, not just volume",Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-02-01 09:00:00,MSG-SUP-0097,audit-log@company.com,"[SUPPRESSED] Total Clicks UP +14.7% — Positive change, no alert needed | 2025-02-01"
ANO-20250202-CLK,2025-02-02,total_clicks,3,LOW,UP,1.92,0.0467,total_clicks,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] total_clicks moved UP +1.9% on 2025-02-02. Root: total_clicks (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-2082.57,-1034.58,26,-8925.3,-2.5395,"Ad clicks surged +1.9% above forecast. Weekly revenue uplift: +$2,083 (+$8,925 monthly, 2.5% above plan). Approximately 26 customers contributed to the uplift.",0.545467,MEDIUM,158,SUPPRESSED,Verify click quality metrics; check for invalid click activity or bot traffic in platform reports,"Identify campaigns driving the uplift; optimise bids toward clicks that convert, not just volume",Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-02-02 09:00:00,MSG-SUP-0116,audit-log@company.com,"[SUPPRESSED] Total Clicks UP +1.9% — Positive change, no alert needed | 2025-02-02"
ANO-20250204-CLK,2025-02-04,total_clicks,3,LOW,DOWN,-2.11,-0.064,total_clicks,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] total_clicks moved DOWN -2.1% on 2025-02-04. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,2047.9,1017.36,26,8776.73,2.4972,"Ad clicks is tracking $2,048 below forecast for the week. At current trajectory, this represents a $8,777 monthly shortfall — 2.5% below plan. Approximately 26 customers experienced degraded ad clicks.",0.545005,MEDIUM,160,MONITOR,"Check campaign budgets, ad serving status, and billing health across all paid platforms",Review Quality Scores and ad relevance; refresh creatives and expand keyword or audience targeting,Performance Marketing,M,False,Weekly,Digest,SCHEDULED,2025-02-10 09:00:00,MSG-MON-0026,analytics-team-dl@company.com,[MONITOR] Total Clicks DOWN -2.1% — Priority #160 | 2025-02-04
ANO-20250924-CLK,2025-09-24,total_clicks,3,LOW,UP,23.41,0.6928,total_clicks,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] total_clicks moved UP +23.4% on 2025-09-24. Root: total_clicks (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-27660.92,-13741.44,347,-118546.78,-33.7295,"Ad clicks surged +23.4% above forecast. Weekly revenue uplift: +$27,661 (+$118,547 monthly, 33.7% above plan). Approximately 347 customers contributed to the uplift.",0.616706,MEDIUM,120,SUPPRESSED,Verify click quality metrics; check for invalid click activity or bot traffic in platform reports,"Identify campaigns driving the uplift; optimise bids toward clicks that convert, not just volume",Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-09-24 09:00:00,MSG-SUP-0095,audit-log@company.com,"[SUPPRESSED] Total Clicks UP +23.4% — Positive change, no alert needed | 2025-09-24"
ANO-20250925-CLK,2025-09-25,total_clicks,3,LOW,UP,5.89,0.1989,total_clicks,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] total_clicks moved UP +5.9% on 2025-09-25. Root: total_clicks (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-6516.53,-3237.29,82,-27927.98,-7.9462,"Ad clicks surged +5.9% above forecast. Weekly revenue uplift: +$6,517 (+$27,928 monthly, 7.9% above plan). Approximately 82 customers contributed to the uplift.",0.576887,MEDIUM,143,SUPPRESSED,Verify click quality metrics; check for invalid click activity or bot traffic in platform reports,"Identify campaigns driving the uplift; optimise bids toward clicks that convert, not just volume",Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-09-25 09:00:00,MSG-SUP-0107,audit-log@company.com,"[SUPPRESSED] Total Clicks UP +5.9% — Positive change, no alert needed | 2025-09-25"
ANO-20251128-CLK,2025-11-28,total_clicks,3,LOW,DOWN,-63.83,-1.8655,total_clicks,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] total_clicks moved DOWN -63.8% on 2025-11-28. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,63458.66,31525.12,796,271965.67,77.381,"Ad clicks is tracking $63,459 below forecast for the week. At current trajectory, this represents a $271,966 monthly shortfall — 77.4% below plan. Approximately 796 customers experienced degraded ad clicks.",0.639576,MEDIUM,105,MONITOR,"Check campaign budgets, ad serving status, and billing health across all paid platforms",Review Quality Scores and ad relevance; refresh creatives and expand keyword or audience targeting,Performance Marketing,M,False,Weekly,Digest,SCHEDULED,2025-12-01 09:00:00,MSG-MON-0002,analytics-team-dl@company.com,[MONITOR] Total Clicks DOWN -63.8% — Priority #105 | 2025-11-28
ANO-20240417-SES,2024-04-17,sessions,3,LOW,UP,11.2,1.8606,sessions,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] sessions moved UP +11.2% on 2024-04-17. Root: sessions (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-9633.07,-4785.54,121,-41284.58,-11.7465,"Web sessions surged +11.2% above forecast. Weekly revenue uplift: +$9,633 (+$41,285 monthly, 11.7% above plan). Approximately 121 customers contributed to the uplift.",0.587652,MEDIUM,134,SUPPRESSED,Confirm site performance under load; check for bot traffic or scraper activity inflating session counts,Identify traffic source driving the surge; optimise landing pages to maximise conversion of the inflow,Growth Marketing / Engineering,L,False,Suppressed,,SUPPRESSED,2024-04-17 09:00:00,MSG-SUP-0101,audit-log@company.com,"[SUPPRESSED] Website Sessions UP +11.2% — Positive change, no alert needed | 2024-04-17"
ANO-20240618-SES,2024-06-18,sessions,3,LOW,DOWN,-60.65,-2.2609,sessions,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] sessions moved DOWN -60.6% on 2024-06-18. Root: sessions (no deeper driver above watch threshold). No external suppression. Fully actionable.,46331.01,23016.41,581,198561.48,56.4957,"Web sessions is tracking $46,331 below forecast for the week. At current trajectory, this represents a $198,561 monthly shortfall — 56.5% below plan. Approximately 581 customers experienced degraded web sessions.",0.630912,MEDIUM,112,MONITOR,"Check site uptime, DNS, and CDN status; verify paid campaigns are serving and not budget-exhausted",Boost paid acquisition to compensate; investigate organic ranking drops in Google Search Console,Growth Marketing / SEO,H,False,Weekly,Digest,SCHEDULED,2024-06-24 09:00:00,MSG-MON-0004,analytics-team-dl@company.com,[MONITOR] Website Sessions DOWN -60.6% — Priority #112 | 2024-06-18
ANO-20240620-SES,2024-06-20,sessions,3,LOW,UP,26.89,0.9039,sessions,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] sessions moved UP +26.9% on 2024-06-20. Root: sessions (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-21954.34,-10906.52,275,-94090.02,-26.771,"Web sessions surged +26.9% above forecast. Weekly revenue uplift: +$21,954 (+$94,090 monthly, 26.8% above plan). Approximately 275 customers contributed to the uplift.",0.610342,MEDIUM,122,SUPPRESSED,Confirm site performance under load; check for bot traffic or scraper activity inflating session counts,Identify traffic source driving the surge; optimise landing pages to maximise conversion of the inflow,Growth Marketing / Engineering,L,False,Suppressed,,SUPPRESSED,2024-06-20 09:00:00,MSG-SUP-0096,audit-log@company.com,"[SUPPRESSED] Website Sessions UP +26.9% — Positive change, no alert needed | 2024-06-20"
ANO-20240820-SES,2024-08-20,sessions,3,LOW,UP,6.22,1.508,sessions,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] sessions moved UP +6.2% on 2024-08-20. Root: sessions (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-5344.05,-2654.83,67,-22903.06,-6.5165,"Web sessions surged +6.2% above forecast. Weekly revenue uplift: +$5,344 (+$22,903 monthly, 6.5% above plan). Approximately 67 customers contributed to the uplift.",0.571424,MEDIUM,147,SUPPRESSED,Confirm site performance under load; check for bot traffic or scraper activity inflating session counts,Identify traffic source driving the surge; optimise landing pages to maximise conversion of the inflow,Growth Marketing / Engineering,L,False,Suppressed,,SUPPRESSED,2024-08-20 09:00:00,MSG-SUP-0108,audit-log@company.com,"[SUPPRESSED] Website Sessions UP +6.2% — Positive change, no alert needed | 2024-08-20"
ANO-20241105-SES,2024-11-05,sessions,3,LOW,UP,250.1,2.2678,sessions,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] sessions moved UP +250.1% on 2024-11-05. Root: sessions (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-330156.29,-164015.7,4140,-1414955.51,-402.5901,"Web sessions surged +250.1% above forecast. Weekly revenue uplift: +$330,156 (+$1,414,956 monthly, 402.6% above plan). Approximately 4,140 customers contributed to the uplift.",0.685,MEDIUM,95,SUPPRESSED,Confirm site performance under load; check for bot traffic or scraper activity inflating session counts,Identify traffic source driving the surge; optimise landing pages to maximise conversion of the inflow,Growth Marketing / Engineering,L,False,Suppressed,,SUPPRESSED,2024-11-05 09:00:00,MSG-SUP-0081,audit-log@company.com,"[SUPPRESSED] Website Sessions UP +250.1% — Positive change, no alert needed | 2024-11-05"
ANO-20241214-SES,2024-12-14,sessions,3,LOW,UP,9.64,1.6816,sessions,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] sessions moved UP +9.6% on 2024-12-14. Root: sessions (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-8194.02,-4070.64,103,-35117.22,-9.9917,"Web sessions surged +9.6% above forecast. Weekly revenue uplift: +$8,194 (+$35,117 monthly, 10.0% above plan). Approximately 103 customers contributed to the uplift.",0.583196,MEDIUM,139,SUPPRESSED,Confirm site performance under load; check for bot traffic or scraper activity inflating session counts,Identify traffic source driving the surge; optimise landing pages to maximise conversion of the inflow,Growth Marketing / Engineering,L,False,Suppressed,,SUPPRESSED,2024-12-14 09:00:00,MSG-SUP-0104,audit-log@company.com,"[SUPPRESSED] Website Sessions UP +9.6% — Positive change, no alert needed | 2024-12-14"
ANO-20250917-SES,2025-09-17,sessions,3,LOW,UP,234.82,2.2678,sessions,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] sessions moved UP +234.8% on 2025-09-17. Root: sessions (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-305754.29,-151893.23,3834,-1310375.53,-372.8345,"Web sessions surged +234.8% above forecast. Weekly revenue uplift: +$305,754 (+$1,310,376 monthly, 372.8% above plan). Approximately 3,834 customers contributed to the uplift.",0.682885,MEDIUM,96,SUPPRESSED,Confirm site performance under load; check for bot traffic or scraper activity inflating session counts,Identify traffic source driving the surge; optimise landing pages to maximise conversion of the inflow,Growth Marketing / Engineering,L,False,Suppressed,,SUPPRESSED,2025-09-17 09:00:00,MSG-SUP-0082,audit-log@company.com,"[SUPPRESSED] Website Sessions UP +234.8% — Positive change, no alert needed | 2025-09-17"
ANO-20240417-INV,2024-04-17,inventory_health,3,LOW,UP,29.08,0.517,inventory_health,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] inventory_health moved UP +29.1% on 2024-04-17. Root: inventory_health (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-3577.19,-1777.08,45,-15330.82,-4.362,"Inventory health score surged +29.1% above forecast. Weekly revenue uplift: +$3,577 (+$15,331 monthly, 4.4% above plan). Approximately 45 customers contributed to the uplift.",0.560367,MEDIUM,151,SUPPRESSED,Confirm inventory accuracy across all warehouse locations and channels; check for data entry corrections,Review slow-moving SKUs and consider targeted markdowns to maintain healthy stock turns,Supply Chain / Merchandising,L,False,Suppressed,,SUPPRESSED,2024-04-17 09:00:00,MSG-SUP-0112,audit-log@company.com,"[SUPPRESSED] Inventory Health UP +29.1% — Positive change, no alert needed | 2024-04-17"
ANO-20240618-INV,2024-06-18,inventory_health,3,LOW,DOWN,70.57,-0.9915,inventory_health,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] inventory_health moved DOWN +70.6% on 2024-06-18. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-8680.96,-4312.55,109,-37204.12,-10.5855,"Inventory health score surged +70.6% above forecast. Weekly revenue uplift: +$8,681 (+$37,204 monthly, 10.6% above plan). Approximately 109 customers contributed to the uplift.",0.584786,MEDIUM,138,MONITOR,Identify SKUs contributing most to health decline; check incoming shipment ETAs and supplier status,Expedite reorders for critical SKUs; adjust safety stock levels based on current demand trajectory,Supply Chain,M,False,Weekly,Digest,SCHEDULED,2024-06-24 09:00:00,MSG-MON-0017,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN +70.6% — Priority #138 | 2024-06-18
ANO-20240619-INV,2024-06-19,inventory_health,3,LOW,DOWN,91.82,-1.6148,inventory_health,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] inventory_health moved DOWN +91.8% on 2024-06-19. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-11294.97,-5611.14,142,-48407.01,-13.773,"Inventory health score surged +91.8% above forecast. Weekly revenue uplift: +$11,295 (+$48,407 monthly, 13.8% above plan). Approximately 142 customers contributed to the uplift.",0.592036,MEDIUM,131,MONITOR,Identify SKUs contributing most to health decline; check incoming shipment ETAs and supplier status,Expedite reorders for critical SKUs; adjust safety stock levels based on current demand trajectory,Supply Chain,M,False,Weekly,Digest,SCHEDULED,2024-06-24 09:00:00,MSG-MON-0014,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN +91.8% — Priority #131 | 2024-06-19
ANO-20240620-INV,2024-06-20,inventory_health,3,LOW,DOWN,47.99,-1.0235,inventory_health,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] inventory_health moved DOWN +48.0% on 2024-06-20. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-5903.35,-2932.68,74,-25300.07,-7.1985,"Inventory health score surged +48.0% above forecast. Weekly revenue uplift: +$5,903 (+$25,300 monthly, 7.2% above plan). Approximately 74 customers contributed to the uplift.",0.574165,MEDIUM,145,MONITOR,Identify SKUs contributing most to health decline; check incoming shipment ETAs and supplier status,Expedite reorders for critical SKUs; adjust safety stock levels based on current demand trajectory,Supply Chain,M,False,Weekly,Digest,SCHEDULED,2024-06-24 09:00:00,MSG-MON-0020,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN +48.0% — Priority #145 | 2024-06-20
ANO-20240622-INV,2024-06-22,inventory_health,3,LOW,UP,-113.69,1.8474,inventory_health,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] inventory_health moved UP -113.7% on 2024-06-22. Root: inventory_health (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,13985.24,6947.62,175,59936.75,17.0535,"Inventory health score is tracking $13,985 below forecast for the week. At current trajectory, this represents a $59,937 monthly shortfall — 17.1% below plan. Approximately 175 customers experienced degraded inventory health score.",0.59792,MEDIUM,127,SUPPRESSED,Confirm inventory accuracy across all warehouse locations and channels; check for data entry corrections,Review slow-moving SKUs and consider targeted markdowns to maintain healthy stock turns,Supply Chain / Merchandising,L,False,Suppressed,,SUPPRESSED,2024-06-22 09:00:00,MSG-SUP-0098,audit-log@company.com,"[SUPPRESSED] Inventory Health UP -113.7% — Positive change, no alert needed | 2024-06-22"
ANO-20240626-INV,2024-06-26,inventory_health,3,LOW,UP,409.06,1.2878,inventory_health,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] inventory_health moved UP +409.1% on 2024-06-26. Root: inventory_health (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-50319.32,-24997.73,631,-215654.23,-61.359,"Inventory health score surged +409.1% above forecast. Weekly revenue uplift: +$50,319 (+$215,654 monthly, 61.4% above plan). Approximately 631 customers contributed to the uplift.",0.633186,MEDIUM,110,SUPPRESSED,Confirm inventory accuracy across all warehouse locations and channels; check for data entry corrections,Review slow-moving SKUs and consider targeted markdowns to maintain healthy stock turns,Supply Chain / Merchandising,L,False,Suppressed,,SUPPRESSED,2024-06-26 09:00:00,MSG-SUP-0090,audit-log@company.com,"[SUPPRESSED] Inventory Health UP +409.1% — Positive change, no alert needed | 2024-06-26"
